date_calculated,date_end,slice,state,city,market,cbsa,geo_code,population,current_price,loan,equity,market_cagr,noi_cap_rate_compounded,fixed_interest_rate,operation_cashflow,market_cap_appreciation_bp,irr,npv,equity_multiple,demand_vs_supply,demand_yoy_growth,supply_yoy_growth,horizon
2025-03-31,2030-03-31,Class C,California,Los Angeles,"Los Angeles,California",31084,G2-31084,9767908.0,299134.71,209394.297,89740.41300000003,0.04831107659618472,0.03571417915801992,0.07150000000000001,-0.035785820841980086,49.236193299293035,0.09763937363782338,12489.352738939342,1.6479031375653648,0.9611140826198868,-0.00023340690787776452,-0.0007008350308912448,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Kentucky,Louisville,"Louisville,Kentucky",31140,G2-31140,1352567.0,206105.2172,144273.65204,61831.56516000003,0.05613692524887348,0.040696061958814096,0.07150000000000001,-0.030803938041185912,58.64504724741003,0.1295311099541545,19756.8365036842,1.89082588640928,0.9117902247185845,0.028611799786969705,0.022757804718635866,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Kentucky,Louisville,"Louisville,Kentucky",31140,G2-31140,1352567.0,141666.5217,99166.56519000001,42499.95651,0.05608597043488084,0.04918083513242873,0.07150000000000001,-0.02231916486757128,58.800503611565055,0.15038915456652635,18407.34026486324,2.031182264194196,0.9129955840972956,0.02771150916577403,0.02193324689561149,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Kentucky,Louisville,"Louisville,Kentucky",31140,G2-31140,1352567.0,91244.453,63871.11709999999,27373.335900000005,0.05533616919813822,0.062068994999578145,0.07150000000000001,-0.009431005000421863,59.06186997890403,0.18152792992381972,16352.455662812677,2.230461940947841,0.9257321812570066,-0.0016575124708698707,-0.0003822760569143213,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Wisconsin,Madison,"Madison,Wisconsin",31540,G2-31540,712039.6875,224488.84,157142.188,67346.652,0.05594464261242571,0.04890171733009701,0.07150000000000001,-0.022598282669903,70.180743932724,0.1499177823919049,28874.64070756198,2.0236010451894004,0.9439153155358252,0.05078388326750827,0.05350887548163885,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Wisconsin,Madison,"Madison,Wisconsin",31540,G2-31540,712039.6875,185728.9243,130010.24701,55718.67729000001,0.056204675605463494,0.05125898585998076,0.07150000000000001,-0.020241014140019248,70.221908390522,0.1562861416561805,25857.06156133511,2.068279684862933,0.954597841879347,0.02676361605739941,0.02126175091944038,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Wisconsin,Madison,"Madison,Wisconsin",31540,G2-31540,712039.6875,126469.6824,88528.77768,37940.904720000006,0.05606983420482092,0.06239156666736663,0.07150000000000001,-0.009108433332633378,70.48375904560096,0.18412524538207653,23252.028671058564,2.2510265934349443,0.9684955173608898,0.0008684558124996133,-0.00037475536715192437,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Texas,McAllen,"McAllen,Texas",32580,G2-32580,919630.0,81774.5441,57242.18087,24532.363230000003,0.045238295656787164,0.07299097070978902,0.07150000000000001,0.0014909707097890135,60.57038903236306,0.1879117972571016,14746.413069251856,2.207694331249401,0.9183504172151643,0.02275390958986878,0.023419723157783512,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Texas,McAllen,"McAllen,Texas",32580,G2-32580,919630.0,70054.1506,49037.905419999996,21016.245179999998,0.043908831219737765,0.08004950004643745,0.07150000000000002,0.008549500046437425,60.706138610839986,0.20343178633438996,14230.801070211899,2.2989560521909165,0.9011180133343775,0.026432246686534322,0.014827666475489387,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Texas,McAllen,"McAllen,Texas",32580,G2-32580,919630.0,60250.146,42175.1022,18075.0438,0.044133227199587344,0.07018127364290404,0.07150000000000001,-0.00131872635709597,60.767829418181954,0.17773436848240864,9888.579672775122,2.138928862831005,0.9134903312719987,0.0008119680209626168,-0.00024056455259835463,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Florida,Melbourne,"Melbourne,Florida",37340,G2-37340,662521.9375,237578.7904,166305.15328,71273.63712,0.05854208480658274,0.043226414279375194,0.07150000000000001,-0.028273585720624814,58.30682814121302,0.14140220994779318,27715.290253143132,1.983100025799781,0.906989538682677,0.0411405103643665,0.028476122723676944,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Florida,Melbourne,"Melbourne,Florida",37340,G2-37340,662521.9375,207263.1307,145084.19149,62178.93921000001,0.05980479956498308,0.04288730914936342,0.07150000000000001,-0.028612690850636585,58.639571070672055,0.14337302923461137,25029.44955371185,2.0039346560654203,0.887704147431528,0.05024078381322261,0.036743859852333305,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Florida,Melbourne,"Melbourne,Florida",37340,G2-37340,662521.9375,136846.1901,95792.33307,41053.857030000014,0.06023763396502435,0.053545343403111165,0.07150000000000002,-0.017954656596888857,59.152357280253945,0.17105828074823348,22755.71048676673,2.1906766812023126,0.9239578443938956,-0.0026451980886419424,-0.0005083064478964561,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Tennessee,Memphis,"Memphis,Tennessee",32820,G2-32820,1341284.0,155582.1659,108907.51612999999,46674.64977,0.060841970509737164,0.052386554454218075,0.07150000000000001,-0.019113445545781933,77.67707109451204,0.16926932386723736,25528.95819115539,2.1841054723709115,0.8854493437938709,0.02786331434869993,0.01487249303596716,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Tennessee,Memphis,"Memphis,Tennessee",32820,G2-32820,1341284.0,111485.9212,78040.14484,33445.77636,0.06297001865743401,0.060921035831045495,0.07150000000000001,-0.010578964168954513,78.65529507398598,0.19497196654331161,23219.573631383682,2.371446706047148,0.8749608658206296,0.020620178546055135,0.012061033581197256,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Tennessee,Memphis,"Memphis,Tennessee",32820,G2-32820,1341284.0,66866.8615,46806.803049999995,20060.058450000004,0.057944524144678544,0.07054880248272967,0.0715,-0.0009511975172703246,78.27013731002793,0.20891938368656793,15062.31780943066,2.4259828606153784,0.8575270975116578,-0.0023853168467937724,-0.0020536610020697177,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Florida,Miami,"Miami,Florida",33124,G2-33124,2852308.0,461245.0775,322871.55425,138373.52325000003,0.05084649277261577,0.0350390406883893,0.07150000000000001,-0.03646095931161071,53.925551474095016,0.10234729034600032,23002.698005444254,1.6879321795749231,0.9107009426084952,0.05977527438993979,0.05348589389071767,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Florida,Miami,"Miami,Florida",33124,G2-33124,2852308.0,375547.8758,262883.51305999997,112664.36274000001,0.05075759606875896,0.03750164396711583,0.07150000000000001,-0.033998356032884175,53.63848060369401,0.10832398459282389,22330.461423186905,1.7271691504118762,0.9276046926339997,0.037922187053306855,0.03961020824224959,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Florida,Miami,"Miami,Florida",33124,G2-33124,2852308.0,205979.1494,144185.40457999997,61793.74482000002,0.05098302782464126,0.044361182653878915,0.07150000000000001,-0.027138817346121093,55.438689887524,0.12654344926116257,18235.246712473105,1.8460768506919896,0.9517460696277336,-0.006373166922742257,-0.0021542747223717296,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",33340,G2-33340,1576098.0,268696.6474,188087.65318,80608.99422000002,0.055163546367926974,0.04152001918919116,0.07150000000000002,-0.02997998081080886,74.3941590189931,0.12932179715110204,25527.385320659247,1.8844114761459014,0.9059386326825003,0.06109447693065739,0.05586795289103463,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",33340,G2-33340,1576098.0,171381.114,119966.77979999999,51414.33420000001,0.058276367166782306,0.052105216395005885,0.07150000000000001,-0.019394783604994123,76.06104016304002,0.16307617234142313,26005.914597073395,2.125522508009757,0.9440929981393389,0.019992056241020073,0.01354328017991513,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",33340,G2-33340,1576098.0,98396.0806,68877.25641999999,29518.82418000001,0.05713183920142262,0.062082111799390285,0.07150000000000001,-0.009417888200609723,76.58101618290003,0.18572593689348293,18429.71321867172,2.267929714401147,0.9591582271857206,-0.0013636423599090453,-0.0002729953451771072,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Minnesota,Minneapolis,"Minneapolis,Minnesota",33460,G2-33460,3786697.0,273325.0436,191327.53051999997,81997.51308,0.05870621809226417,0.03995430836490566,0.07150000000000002,-0.03154569163509436,68.27723234891899,0.13406947727998686,28535.64272669026,1.9320006064545932,0.9148610012938471,0.03159754938128834,0.02789311979183684,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Minnesota,Minneapolis,"Minneapolis,Minnesota",33460,G2-33460,3786697.0,209445.5286,146611.87001999997,62833.65858000002,0.06000377306943938,0.04586303576842364,0.07150000000000001,-0.025636964231576367,68.04831326007802,0.1515886192524496,28085.621565228663,2.057715245592834,0.9335604530724906,0.028781105164190635,0.022873043215493105,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Minnesota,Minneapolis,"Minneapolis,Minnesota",33460,G2-33460,3786697.0,125303.4911,87712.44377,37591.04733,0.0586439135092407,0.057601033890405204,0.07150000000000001,-0.013898966109594804,67.79380142688792,0.17775871454536762,22025.511213031066,2.2248082724384934,0.954139972000261,0.000325398898400886,-0.00015525805633342937,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,California,Modesto,"Modesto,California",33700,G2-33700,557651.1875,253202.4355,177241.70484999998,75960.73065000001,0.05786796309290132,0.04647328412105964,0.07150000000000001,-0.02502671587894037,59.012025594712,0.1480081871058303,32151.17589845945,2.023125968862753,0.9642607781754722,0.0016959715060094194,0.0005458518535730317,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,California,Modesto,"Modesto,California",33700,G2-33700,557651.1875,194067.9518,135847.56626,58220.38554000002,0.05474881724391656,0.053315241176886644,0.07150000000000001,-0.018184758823113364,58.90242755413,0.1580786266848231,27394.020576731156,2.072436986762301,0.9672185708564931,0.0018385216094811696,0.0012859022352709193,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,California,Modesto,"Modesto,California",33700,G2-33700,557651.1875,165023.254,115516.27779999998,49506.976200000005,0.057270678964805866,0.051510776233388456,0.07150000000000001,-0.019989223766611552,59.121809899806976,0.1591863393571935,23895.28412373081,2.0946314236214274,0.9621964949463919,0.0005272164581300309,-0.00010346968559837855,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",34820,G2-34820,586807.6875,209665.0781,146765.55467,62899.52343,0.055644603801955794,0.04051728374820899,0.07150000000000001,-0.03098271625179102,59.776604175567975,0.127491740413326,19413.486703571834,1.8776468755641804,0.8639921251030969,0.07584812487926262,0.03885719866780879,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",34820,G2-34820,586807.6875,209634.702,146744.2914,62890.4106,0.05521713619939228,0.03782405557772655,0.07150000000000001,-0.03367594442227346,59.66451019048698,0.11966766638649817,16702.604429055747,1.8239193547551857,0.8094714560761643,0.0925588110736062,0.03604707889575498,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",34820,G2-34820,586807.6875,125234.7329,87664.31302999999,37570.41987000001,0.05925751457564554,0.05529338404334685,0.07150000000000001,-0.01620661595665316,60.90298295021002,0.17319321311784353,21165.661636652883,2.199207351333849,0.9237455421123902,-0.003349134954126365,-0.0008190413768316418,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Tennessee,Nashville,"Nashville,Tennessee",34980,G2-34980,2164815.0,321412.8785,224989.01494999998,96423.86355000001,0.047557354080025815,0.03262550904989149,0.07150000000000001,-0.03887449095010852,44.14115101099,0.08771451988475265,8314.513602341627,1.581275867540594,0.8818962005227667,0.0636295894258867,0.04900349189291364,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Tennessee,Nashville,"Nashville,Tennessee",34980,G2-34980,2164815.0,221080.6136,154756.42952,66324.18408,0.048076853354174665,0.03889374111779504,0.07150000000000001,-0.03260625888220497,44.97162997722605,0.1051488979008195,11856.808568223918,1.6961834019475261,0.898425521731311,0.026805287511449283,0.025468511416388617,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Tennessee,Nashville,"Nashville,Tennessee",34980,G2-34980,2164815.0,140932.5584,98652.79088,42279.76752000001,0.04801288492996347,0.051136644995511765,0.07150000000000001,-0.020363355004488243,45.366510748863014,0.13673014628278812,14552.504434728122,1.8989455246761047,0.9226298362590388,-0.0026729377937538823,-0.0009024865611669819,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Connecticut,New Haven,"New Haven,Connecticut",35300,G2-35300,882988.5625,321874.7828,225312.34795999998,96562.43484,0.05358779857138596,0.045254947543128955,0.07150000000000001,-0.026245052456871053,65.31640887260396,0.13481264352658728,33219.88059117156,1.91420260379642,0.8822011498575303,0.07661943398202986,0.06405512311439154,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Connecticut,New Haven,"New Haven,Connecticut",35300,G2-35300,882988.5625,215895.9443,151127.16100999998,64768.78329000002,0.057594668800059035,0.05358175059807769,0.07150000000000001,-0.01791824940192232,66.18596613407101,0.16524007240449712,33407.83371814611,2.13589901978874,0.9417550531952462,0.026925536206013678,0.01886266272201209,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Connecticut,New Haven,"New Haven,Connecticut",35300,G2-35300,882988.5625,126474.5653,88532.19571,37942.36959,0.056193604461745705,0.07128648323563233,0.07150000000000001,-0.0002135167643676772,67.29915738105788,0.2070778832889426,27891.734914171902,2.4018416799844546,0.9682183543681686,6.854056311400569e-07,0.0005667331494423333,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Louisiana,New Orleans,"New Orleans,Louisiana",35380,G2-35380,1245116.0,196993.5899,137895.51293,59098.076969999995,0.04581178838729505,0.04650267706580393,0.07150000000000001,-0.024997322934196077,52.49105393886511,0.11922298941958376,14772.943709417908,1.7776440429122577,0.9282444706627286,0.02398782109058617,0.02047619533231848,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Louisiana,New Orleans,"New Orleans,Louisiana",35380,G2-35380,1245116.0,136422.1328,95495.49295999999,40926.63984,0.04344430030681079,0.055562634910076014,0.07150000000000001,-0.015937365089923994,52.54767835140186,0.1372460182357511,13892.144438511408,1.8816556184423259,0.9073767216994424,0.01609575440041633,0.014910318822683122,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Louisiana,New Orleans,"New Orleans,Louisiana",35380,G2-35380,1245116.0,94179.7939,65925.85573,28253.93817000001,0.041548283515348006,0.06209181036838182,0.07150000000000001,-0.009408189631618186,53.057074546813965,0.15013124904049846,11343.257702587813,1.9531510768994296,0.9225858009298349,0.00042337036252981797,-0.002091582344228793,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,New York,New York,"New York,New York",35614,G2-35614,14782710.0,661831.5939,463282.11572999996,198549.47817000002,0.04766423154887467,0.037315160008299784,0.07150000000000001,-0.034184839991700224,51.431655883789965,0.10019490100954864,30191.45498801855,1.6615822477190751,0.9415543167773975,0.030097026598781884,0.027794430665006198,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,New York,New York,"New York,New York",35614,G2-35614,14782710.0,413603.8449,289522.69143,124081.15347000002,0.04707994933556581,0.04936113889460032,0.07150000000000001,-0.022138861105399685,50.402581691742014,0.12999563464880048,38128.44723647188,1.8506299694944568,0.9668020714267284,0.01433399420716075,0.015233400681586406,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,New York,New York,"New York,New York",35614,G2-35614,14782710.0,286769.3344,200738.53407999998,86030.80032000001,0.04680569435721793,0.04471754593897709,0.07150000000000001,-0.02678245406102292,50.14475435018602,0.11719098207251233,20674.11263149431,1.7677452010829948,0.9802784571162845,-0.0014085792140725584,-5.102336226858739e-06,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Virginia,Norfolk,"Norfolk,Virginia",47260,G2-47260,1779399.0,246434.3638,172504.05466,73930.30914,0.053459311829023415,0.043315881733968595,0.07150000000000001,-0.028184118266031413,52.166990935803014,0.12969523304456243,23370.33299945743,1.8792467839365905,0.9276160084522027,0.025841021760536265,0.024664598946052774,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Virginia,Norfolk,"Norfolk,Virginia",47260,G2-47260,1779399.0,173585.4657,121509.82599,52075.63971,0.05419516766986199,0.05313872702655019,0.07150000000000001,-0.01836127297344982,52.36487835645696,0.15617580295761857,23934.598724048396,2.058086704329791,0.9416275134756594,0.010032175935950072,0.008872433499786947,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Virginia,Norfolk,"Norfolk,Virginia",47260,G2-47260,1779399.0,120370.64,84259.44799999999,36111.19200000001,0.053113082744080664,0.06088681878934428,0.07150000000000001,-0.010613181210655728,52.507184445858,0.1735137569331815,19823.727732121843,2.1649934531706116,0.940331136145832,-0.00019244831036024923,-0.0008829444156251975,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,New Jersey,Northern New Jersey,"Northern New Jersey,New Jersey",35084,G2-35084,2704898.0,390028.9397,273020.25779,117008.68190999998,0.05537865618113069,0.03958192926320346,0.07150000000000001,-0.03191807073679655,62.43284791708,0.12498396099078479,34345.48037401214,1.8565559333982011,0.9177116927438547,0.06801596461179638,0.064780915207993,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,New Jersey,Northern New Jersey,"Northern New Jersey,New Jersey",35084,G2-35084,2704898.0,317674.357,222372.0499,95302.3071,0.05464843884461157,0.044221686223506876,0.07150000000000001,-0.027278313776493132,61.50126457214404,0.13485866726547546,32952.05029628724,1.9188075840746512,0.9332222479542409,0.028590793538224357,0.023627829594554006,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,New Jersey,Northern New Jersey,"Northern New Jersey,New Jersey",35084,G2-35084,2704898.0,170203.137,119142.19589999998,51060.94110000001,0.054387586317990344,0.05862690213011494,0.07150000000000001,-0.012873097869885067,61.676837503910065,0.17084251020653296,27440.589101635713,2.1535185089143947,0.9662379525059559,-0.0001874017700251862,0.0004760758685011801,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Arkansas,Northwest Arkansas,"Northwest Arkansas,Arkansas",22220,G2-22220,634672.5,178293.2693,124805.28851,53487.980790000016,0.05807707978065557,0.04357067229136667,0.07150000000000001,-0.027929327708633336,60.35592406988199,0.14117082321531593,20681.942953528684,1.9791156204872025,0.9104273415974703,0.06061802707731134,0.04378079315195915,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Arkansas,Northwest Arkansas,"Northwest Arkansas,Arkansas",22220,G2-22220,634672.5,142858.5845,100001.00915,42857.57535,0.059785358199476946,0.04608924353770863,0.07150000000000001,-0.02541075646229138,61.86261773109394,0.15114310572435996,19090.590298832845,2.0568914741752686,0.9324512439757984,0.04303101199210824,0.0339343132229577,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Arkansas,Northwest Arkansas,"Northwest Arkansas,Arkansas",22220,G2-22220,634672.5,90796.1249,63557.28742999999,27238.837470000006,0.05741742891034596,0.05771248769344842,0.07150000000000001,-0.013787512306551591,60.61799824237803,0.17502539445457366,15489.98847878975,2.2010502571677955,0.9401685276833635,0.0009879322477124308,-0.0007422535552343845,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Utah,Ogden,"Ogden,Utah",36260,G2-36260,735874.5,333626.5,233538.55,100087.95000000001,0.058849559670704155,0.023412359376634037,0.07150000000000001,-0.04808764062336597,61.61067634820896,0.09383358781574191,12562.890429621606,1.6593036619577377,0.8459377335235689,0.023573200466033395,0.025106723623257388,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Utah,Ogden,"Ogden,Utah",36260,G2-36260,735874.5,314772.1557,220340.50899,94431.64671,0.06069792252172146,0.026991346123575472,0.07150000000000001,-0.04450865387642454,61.767958104611,0.10695137094173823,18964.729398667798,1.7578122298200942,0.915999758553211,0.03997526406019536,0.029848381822856762,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Utah,Ogden,"Ogden,Utah",36260,G2-36260,735874.5,185453.7683,129817.63780999999,55636.13049000001,0.0587196739907343,0.036469054599603604,0.07150000000000001,-0.035030945400396404,62.42755800485604,0.12514517507858636,16679.48878058658,1.874194800460496,0.9341795041571678,0.009572613409835729,0.007895631065952369,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Oklahoma,Oklahoma City,"Oklahoma City,Oklahoma",36420,G2-36420,1504303.0,142798.0993,99958.66950999999,42839.42979000001,0.05433777322171918,0.05226619356102864,0.07150000000000001,-0.019233806438971365,66.41648709773996,0.15437225400218169,19280.86067348579,2.046480687552096,0.9073545199057569,0.038888152566508793,0.026929841208155336,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Oklahoma,Oklahoma City,"Oklahoma City,Oklahoma",36420,G2-36420,1504303.0,106657.8727,74660.51089,31997.361810000002,0.053884482121094646,0.05487318962758769,0.07150000000000001,-0.016626810372412315,66.24057888984596,0.15973566681279383,15303.723360065476,2.080602986329017,0.8995916224178062,0.017472631773932656,0.014297927950032152,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Oklahoma,Oklahoma City,"Oklahoma City,Oklahoma",36420,G2-36420,1504303.0,64250.9837,44975.68859,19275.29511,0.0508011630848646,0.06925190059422953,0.07150000000000001,-0.002248099405770476,67.02467799186692,0.19008409383455938,12126.159339525126,2.257225317285651,0.8864154095733133,-0.000459476849218321,-0.0011591653281666225,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Nebraska,Omaha,"Omaha,Nebraska",36540,G2-36540,1007078.0,164065.3003,114845.71020999999,49219.59009000001,0.05366604631374483,0.05332759381895412,0.07150000000000001,-0.01817240618104589,70.12393325567197,0.15561584399749662,22393.448366818448,2.050353901288263,0.937222324824256,0.054636703824096244,0.052993579530077994,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Nebraska,Omaha,"Omaha,Nebraska",36540,G2-36540,1007078.0,137427.0816,96198.95711999999,41228.12448000001,0.05388977300348419,0.05576878516363701,0.07150000000000002,-0.015731214836363014,70.00006735324797,0.1623032011155463,20249.58491001506,2.095638359649196,0.9329935893901283,0.042362637250615176,0.039898303039551664,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Nebraska,Omaha,"Omaha,Nebraska",36540,G2-36540,1007078.0,87851.1593,61495.81150999999,26355.347790000007,0.05308142130081017,0.068019541985638,0.07150000000000001,-0.0034804580143620034,70.42348384857206,0.19207898494968068,17018.534642916053,2.2832231601388253,0.9550956588934089,0.0014118777850347097,0.00030066002763451394,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,California,Orange County,"Orange County,California",11244,G2-11244,3174906.0,573256.3643,401279.45501,171976.90929000004,0.054839383101269235,0.03246133385389103,0.07150000000000001,-0.03903866614610898,43.268278241158015,0.1058416289970987,32475.3757594059,1.7267403256458151,0.9471322039739342,0.032674658975410775,0.029201619881267904,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,California,Orange County,"Orange County,California",11244,G2-11244,3174906.0,454565.0982,318195.56873999996,136369.52946000005,0.05339062870584632,0.03602045941057118,0.07150000000000001,-0.03547954058942883,42.67100244760499,0.11112717128326755,29463.831934847985,1.7562467556330232,0.9602432141992373,0.002555279803593935,0.003544944657514426,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,California,Orange County,"Orange County,California",11244,G2-11244,3174906.0,381935.894,267355.1258,114580.76819999999,0.05372073155695967,0.035087064674080175,0.07150000000000001,-0.03641293532591983,42.745508253575,0.10960604908944727,23853.513868130656,1.7474685895599813,0.9639320345184763,-0.0007260254921385156,-0.00030703377431229306,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Florida,Orlando,"Orlando,Florida",36740,G2-36740,2969876.0,300598.5309,210418.97163,90179.55927000003,0.05179348334863598,0.035422367546751196,0.07150000000000001,-0.03607763245324881,44.719986617565986,0.1056087018897478,16659.330319276123,1.7136021698372752,0.9071896947411269,0.03955898201682562,0.032245769040013306,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Florida,Orlando,"Orlando,Florida",36740,G2-36740,2969876.0,233816.5237,163671.56658999997,70144.95711000002,0.052245575651271414,0.0412479706999916,0.07150000000000001,-0.030252029300008407,44.662915170192996,0.12140488067881017,18948.512298757618,1.819924905615677,0.91812328942616,0.03068349368666845,0.02650545310230723,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Florida,Orlando,"Orlando,Florida",36740,G2-36740,2969876.0,152992.3307,107094.63148999999,45897.699210000006,0.0524874048973909,0.051048041788034806,0.07150000000000001,-0.0204519582119652,45.040734112263,0.14700725512043933,18672.710511163707,1.9882028223008437,0.928953115974329,-0.0025795597072594267,-0.0012495469209021781,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Florida,Palm Beach,"Palm Beach,Florida",48424,G2-48424,1595029.0,420169.4073,294118.58511,126050.82219000004,0.060058839726753854,0.03813981885654865,0.07150000000000001,-0.03336018114345136,47.55102097988101,0.13264302385972093,43224.00564034621,1.9301537737205134,0.9257383065058343,0.03170904818875786,0.024822730746860477,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Florida,Palm Beach,"Palm Beach,Florida",48424,G2-48424,1595029.0,325558.4303,227890.90120999998,97667.52909000003,0.059339241858118674,0.042555646595538156,0.0715,-0.028944353404461838,47.59658128023099,0.14182214458026632,38300.08419497844,1.9886268255918835,0.9365674566580597,0.017767818849453,0.01797274853926889,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Florida,Palm Beach,"Palm Beach,Florida",48424,G2-48424,1595029.0,214671.0185,150269.71295,64401.30555000002,0.0585631835440541,0.05099968401378351,0.07150000000000001,-0.020500315986216495,47.834180295468,0.16103825222518653,31894.550636417887,2.1130960461167287,0.9473708977659034,-0.0034151264952339,-0.001246793161903459,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Florida,Pensacola,"Pensacola,Florida",37860,G2-37860,542147.25,249884.8278,174919.37946,74965.44834,0.05398479175198889,0.039133998023699684,0.07150000000000001,-0.032366001976300324,54.66289818286903,0.12029987211225857,19984.526842113977,1.820345873882072,0.8945083963952262,0.04212980292025703,0.01980259867197076,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Florida,Pensacola,"Pensacola,Florida",37860,G2-37860,542147.25,198399.9979,138879.99852999998,59519.999370000005,0.05432324906653996,0.04296751187249222,0.07150000000000001,-0.02853248812750779,52.77216434478802,0.1305687072345405,19222.127937158715,1.8912035385305215,0.9015417190414403,0.04180812588902483,0.030680604369016873,5 Yrs Ahead (2025-2030)
